id,attaches
312,"[{""name"": ""대전관세청지원.xls"", ""path"": ""approval_2025_attachments/apr15903380/대전관세청지원.xls""}]"
322,"[{""name"": ""계약서_연세대학교_인문사회 학술연구비 평가 및 접수 시스템 구축.pdf"", ""path"": ""approval_2025_attachments/apr15928342/계약서_연세대학교_인문사회 학술연구비 평가 및 접수 시스템 구축.pdf""}, {""name"": ""SSL인증서 견적_THAWTE OV 1Y_애니파이브_20210513.pdf"", ""path"": ""approval_2025_attachments/apr15928342/SSL인증서 견적_THAWTE OV 1Y_애니파이브_20210513.pdf""}]"
330,"[{""name"": ""ITO 지급품의 21_0515.xlsx"", ""path"": ""approval_2025_attachments/apr15942504/ITO 지급품의 21_0515.xlsx""}]"
331,"[{""name"": ""서울에서 대전.jpg"", ""path"": ""approval_2025_attachments/apr15940835/서울에서 대전.jpg""}, {""name"": ""대전에서 서울.jpg"", ""path"": ""approval_2025_attachments/apr15940835/대전에서 서울.jpg""}, {""name"": ""택시비.jpg"", ""path"": ""approval_2025_attachments/apr15940835/택시비.jpg""}]"
334,"[{""name"": ""2020년 NRF 정보시스템 통합 위탁운영 용역 장애발생 조치 지연에 따른 위약금 및 벌칙 부과 안내.hwp"", ""path"": ""approval_2025_attachments/apr15954943/2020년 NRF 정보시스템 통합 위탁운영 용역 장애발생 조치 지연에 따른 위약금 및 벌칙 부과 안내.hwp""}]"
336,"[{""name"": ""ITO 지급품의 21_0525.xlsx"", ""path"": ""approval_2025_attachments/apr15961394/ITO 지급품의 21_0525.xlsx""}]"
338,"[{""name"": ""우리씨엔씨_최동권(중급).doc"", ""path"": ""approval_2025_attachments/apr15961995/우리씨엔씨_최동권(중급).doc""}]"
343,"[{""name"": ""2021년_05월_소싱실적관리_전사공통_20210524.xlsx"", ""path"": ""approval_2025_attachments/apr15978061/2021년_05월_소싱실적관리_전사공통_20210524.xlsx""}]"
344,"[{""name"": ""애니파이브_코스맥스_처방연구노트관리시스템 구축_계약서(20210507).docx"", ""path"": ""approval_2025_attachments/apr15979839/애니파이브_코스맥스_처방연구노트관리시스템 구축_계약서(20210507).docx""}, {""name"": ""P210019CI_(코스맥스)+연구노트관리시스템 구축(20210517_20211016)_20210504(V4.1).xlsx"", ""path"": ""approval_2025_attachments/apr15979839/P210019CI_(코스맥스)+연구노트관리시스템 구축(20210517_20211016)_20210504(V4.1).xlsx""}]"
345,"[{""name"": ""ITO 지급품의 21_0531.xlsx"", ""path"": ""approval_2025_attachments/apr15984267/ITO 지급품의 21_0531.xlsx""}]"
348,"[{""name"": ""2021년_05월_소싱실적관리_전사공통_20210525.xlsx"", ""path"": ""approval_2025_attachments/apr15995542/2021년_05월_소싱실적관리_전사공통_20210525.xlsx""}]"
349,"[{""name"": ""20210420_180800.jpg"", ""path"": ""approval_2025_attachments/apr15993168/20210420_180800.jpg""}, {""name"": ""20210427_183009.jpg"", ""path"": ""approval_2025_attachments/apr15993168/20210427_183009.jpg""}]"
355,"[{""name"": ""최종용역계약서.pdf"", ""path"": ""approval_2025_attachments/apr16008100/최종용역계약서.pdf""}, {""name"": ""(선급금보증증권 전자서명 내역) 한국서부발전_모바일 오피스 고도화 용역_20210527.pdf"", ""path"": ""approval_2025_attachments/apr16008100/(선급금보증증권 전자서명 내역) 한국서부발전_모바일 오피스 고도화 용역_20210527.pdf""}, {""name"": ""12장_선금운영지침.hwp"", ""path"": ""approval_2025_attachments/apr16008100/12장_선금운영지침.hwp""}]"
357,"[{""name"": ""20210526_영수증.PNG"", ""path"": ""approval_2025_attachments/apr16024308/20210526_영수증.PNG""}, {""name"": ""20210525_영수증.PNG"", ""path"": ""approval_2025_attachments/apr16024308/20210525_영수증.PNG""}, {""name"": ""20210528_영수증.PNG"", ""path"": ""approval_2025_attachments/apr16024308/20210528_영수증.PNG""}]"
358,"[{""name"": ""2021년_05월_소싱실적관리_전사공통_20210531.xlsx"", ""path"": ""approval_2025_attachments/apr16019692/2021년_05월_소싱실적관리_전사공통_20210531.xlsx""}]"
361,"[{""name"": ""주차비.jpg"", ""path"": ""approval_2025_attachments/apr16018357/주차비.jpg""}, {""name"": ""톨게이트비용.pdf"", ""path"": ""approval_2025_attachments/apr16018357/톨게이트비용.pdf""}]"
365,"[{""name"": ""회식비.jpg"", ""path"": ""approval_2025_attachments/apr16018375/회식비.jpg""}]"
366,"[{""name"": ""5월 기타 경비.pdf"", ""path"": ""approval_2025_attachments/apr16024978/5월 기타 경비.pdf""}]"
367,"[{""name"": ""선금지급신청서_애니파이브.pdf"", ""path"": ""approval_2025_attachments/apr16028718/선금지급신청서_애니파이브.pdf""}]"
375,"[{""name"": ""카드_증빙첨부_김상진(2021년5월)_김상진.xls"", ""path"": ""approval_2025_attachments/apr16051408/카드_증빙첨부_김상진(2021년5월)_김상진.xls""}, {""name"": ""경비_2021년 5월 CARD 사용내역보고_김상진.xls"", ""path"": ""approval_2025_attachments/apr16051408/경비_2021년 5월 CARD 사용내역보고_김상진.xls""}]"
381,"[{""name"": ""세금계산서_BRAINVALUE_20210607"", ""path"": ""approval_2025_attachments/apr16068037/세금계산서_BRAINVALUE_20210607""}, {""name"": ""브레인밸류_견적서_베트남경제연구소웹사이트_202104.pdf"", ""path"": ""approval_2025_attachments/apr16068037/브레인밸류_견적서_베트남경제연구소웹사이트_202104.pdf""}]"
385,"[{""name"": ""202105 출장명세서.xlsx"", ""path"": ""approval_2025_attachments/apr16071450/202105 출장명세서.xlsx""}, {""name"": ""202105-기간별사용내역.xlsx"", ""path"": ""approval_2025_attachments/apr16071450/202105-기간별사용내역.xlsx""}, {""name"": ""202105-영수증 _ 하이패스 홈페이지.pdf"", ""path"": ""approval_2025_attachments/apr16071450/202105-영수증 _ 하이패스 홈페이지.pdf""}]"
387,"[{""name"": ""20210608_DGIST 출장비 상세내역.xlsx"", ""path"": ""approval_2025_attachments/apr16074598/20210608_DGIST 출장비 상세내역.xlsx""}, {""name"": ""DGIST 출장비 하이패스 영수정_6월.pdf"", ""path"": ""approval_2025_attachments/apr16074598/DGIST 출장비 하이패스 영수정_6월.pdf""}, {""name"": ""DGIST 출장비 하이패스 영수정_3월.pdf"", ""path"": ""approval_2025_attachments/apr16074598/DGIST 출장비 하이패스 영수정_3월.pdf""}]"
402,"[{""name"": ""2021-A23호_용역계약서_이형균(20210501).doc"", ""path"": ""approval_2025_attachments/apr16099327/2021-A23호_용역계약서_이형균(20210501).doc""}, {""name"": ""P210008GI_(국립식량과학원)+작물연구정보서비스 통합위탁관리(계약일로부터 2021.12.31)_20210201(V4.0).xlsx"", ""path"": ""approval_2025_attachments/apr16099327/P210008GI_(국립식량과학원)+작물연구정보서비스 통합위탁관리(계약일로부터 2021.12.31)_20210201(V4.0).xlsx""}]"
403,"[{""name"": ""2021년_06월_소싱실적관리_전사공통_20210614.xlsx"", ""path"": ""approval_2025_attachments/apr16107594/2021년_06월_소싱실적관리_전사공통_20210614.xlsx""}]"
411,"[{""name"": ""##. KCC정보통신_견적서_애니파이브_v6.0.pdf"", ""path"": ""approval_2025_attachments/apr16138069/##. KCC정보통신_견적서_애니파이브_v6.0.pdf""}, {""name"": ""KCC정보통신_통장사본(우리).pdf"", ""path"": ""approval_2025_attachments/apr16138069/KCC정보통신_통장사본(우리).pdf""}, {""name"": ""웹방화벽 설치 완료보고서_20210528.pptx"", ""path"": ""approval_2025_attachments/apr16138069/웹방화벽 설치 완료보고서_20210528.pptx""}, {""name"": ""대중소_KCC웹방화벽납품확인서.pdf"", ""path"": ""approval_2025_attachments/apr16138069/대중소_KCC웹방화벽납품확인서.pdf""}]"
415,"[{""name"": ""ITO 지급품의 21_0625.xlsx"", ""path"": ""approval_2025_attachments/apr16145504/ITO 지급품의 21_0625.xlsx""}]"
423,"[{""name"": ""P210030CI_(유한양행)+임상시험지원관리시스템 구축(20210701_2021130)_20210511(V4.1).xlsx"", ""path"": ""approval_2025_attachments/apr16155153/P210030CI_(유한양행)+임상시험지원관리시스템 구축(20210701_2021130)_20210511(V4.1).xlsx""}, {""name"": ""계약서_유한양행_임상시험관리시스템.pdf"", ""path"": ""approval_2025_attachments/apr16155153/계약서_유한양행_임상시험관리시스템.pdf""}]"
424,"[{""name"": ""P210013CI_(SK실트론)+지재권관리시스템 구축(202104_202109)_20210405(V4.0).xlsx"", ""path"": ""approval_2025_attachments/apr16154985/P210013CI_(SK실트론)+지재권관리시스템 구축(202104_202109)_20210405(V4.0).xlsx""}, {""name"": ""계약서_SK실트론_IP Brain 시스템구축_최종.pdf"", ""path"": ""approval_2025_attachments/apr16154985/계약서_SK실트론_IP Brain 시스템구축_최종.pdf""}]"
426,"[{""name"": ""대전에서 서울.jpg"", ""path"": ""approval_2025_attachments/apr16150576/대전에서 서울.jpg""}, {""name"": ""서울에서 대전.jpg"", ""path"": ""approval_2025_attachments/apr16150576/서울에서 대전.jpg""}, {""name"": ""택시비.jpg"", ""path"": ""approval_2025_attachments/apr16150576/택시비.jpg""}]"
429,"[{""name"":""P210028GI_(한국서부발전)+모바일오피스 고도화용역(20210517~20211116)_20210617_최종.xlsx"",""path"":""/PMS_SITE-U7OI43JLDSMO/approval/approval_plus_attachments/apr16161555/P210028GI_(한국서부발전)+모바일오피스 고도화용역(20210517~20211116)_20210617_최종.xlsx""},{""name"":""서부발전 모바일오피스고도화사업 서버 견적_애니파이브(210617).pdf"",""path"":""/PMS_SITE-U7OI43JLDSMO/approval/approval_plus_attachments/apr16161555/서부발전 모바일오피스고도화사업 서버 견적_애니파이브(210617).pdf""}]"
434,"[{""name"": ""2021년_06월_소싱실적관리_전사공통_20210624.xlsx"", ""path"": ""approval_2025_attachments/apr16168874/2021년_06월_소싱실적관리_전사공통_20210624.xlsx""}]"
437,"[{""name"": ""20210622145629853.pdf"", ""path"": ""approval_2025_attachments/apr16177010/20210622145629853.pdf""}, {""name"": ""20210623132658603.pdf"", ""path"": ""approval_2025_attachments/apr16177010/20210623132658603.pdf""}, {""name"": ""20210623132706723.pdf"", ""path"": ""approval_2025_attachments/apr16177010/20210623132706723.pdf""}, {""name"": ""20210623132714369.pdf"", ""path"": ""approval_2025_attachments/apr16177010/20210623132714369.pdf""}]"
438,"[{""name"": ""20210621144332797.pdf"", ""path"": ""approval_2025_attachments/apr16177040/20210621144332797.pdf""}]"
439,"[{""name"": ""20210625122256322.pdf"", ""path"": ""approval_2025_attachments/apr16177069/20210625122256322.pdf""}, {""name"": ""발주서(DELL_다우기술)_애니파이브_210624_mail.pdf"", ""path"": ""approval_2025_attachments/apr16177069/발주서(DELL_다우기술)_애니파이브_210624_mail.pdf""}]"
440,"[{""name"": ""20210625122311738.pdf"", ""path"": ""approval_2025_attachments/apr16177090/20210625122311738.pdf""}, {""name"": ""20210625122319697.pdf"", ""path"": ""approval_2025_attachments/apr16177090/20210625122319697.pdf""}, {""name"": ""20210625122327509.pdf"", ""path"": ""approval_2025_attachments/apr16177090/20210625122327509.pdf""}, {""name"": ""20210625122303828.pdf"", ""path"": ""approval_2025_attachments/apr16177090/20210625122303828.pdf""}]"
441,"[{""name"": ""20210624_기술지원팀_이가희_출장 식비 청구.jpg"", ""path"": ""approval_2025_attachments/apr16175008/20210624_기술지원팀_이가희_출장 식비 청구.jpg""}]"
442,"[{""name"": ""ITO 지급품의 21_0630.xlsx"", ""path"": ""approval_2025_attachments/apr16175507/ITO 지급품의 21_0630.xlsx""}]"
443,"[{""name"": ""20210621_(주)엠씨에스컨설팅_LG전자 특허시스템개선_용역계약서_이건희.doc"", ""path"": ""approval_2025_attachments/apr16173630/20210621_(주)엠씨에스컨설팅_LG전자 특허시스템개선_용역계약서_이건희.doc""}, {""name"": ""엘지전자(주)_TIPIS 특허 등급분류 관리 고도화_특허 개별계약서.pdf"", ""path"": ""approval_2025_attachments/apr16173630/엘지전자(주)_TIPIS 특허 등급분류 관리 고도화_특허 개별계약서.pdf""}]"
450,"[{""name"": ""6월 기타 경비.pdf"", ""path"": ""approval_2025_attachments/apr16184061/6월 기타 경비.pdf""}]"
451,"[{""name"": ""[그레이프시티] 한국전자통신연구원_견적서_210628-2.PDF"", ""path"": ""approval_2025_attachments/apr16186338/[그레이프시티] 한국전자통신연구원_견적서_210628-2.PDF""}, {""name"": ""P210032GI_(ETRI)+PMS실버라이트 제거를 위한 시스템 개선(20210701_20211031)_20210624(V4.1) (2).xlsx"", ""path"": ""approval_2025_attachments/apr16186338/P210032GI_(ETRI)+PMS실버라이트 제거를 위한 시스템 개선(20210701_20211031)_20210624(V4.1) (2).xlsx""}]"
452,"[{""name"": ""P210026GS_(한전KPS)+지식재산권통합관리시스템 구축(20210616_2021115)_20210511(V4.1).xlsx"", ""path"": ""approval_2025_attachments/apr16186469/P210026GS_(한전KPS)+지식재산권통합관리시스템 구축(20210616_2021115)_20210511(V4.1).xlsx""}, {""name"": ""(용역계약서_최종) 지식재산권 전문 통합관리 시스템 구축_210625.pdf"", ""path"": ""approval_2025_attachments/apr16186469/(용역계약서_최종) 지식재산권 전문 통합관리 시스템 구축_210625.pdf""}]"
455,"[{""name"": ""20210629132002753.pdf"", ""path"": ""approval_2025_attachments/apr16195171/20210629132002753.pdf""}, {""name"": ""20210629132010498.pdf"", ""path"": ""approval_2025_attachments/apr16195171/20210629132010498.pdf""}, {""name"": ""20210628150050644.pdf"", ""path"": ""approval_2025_attachments/apr16195171/20210628150050644.pdf""}]"
456,"[{""name"": ""20210628153454665.pdf"", ""path"": ""approval_2025_attachments/apr16195190/20210628153454665.pdf""}]"
457,"[{""name"": ""20210629131838538.pdf"", ""path"": ""approval_2025_attachments/apr16195212/20210629131838538.pdf""}]"
458,"[{""name"": ""(계약서) 조달청_디지털서비스 전용몰 구축사업_초안.pdf"", ""path"": ""approval_2025_attachments/apr16194413/(계약서) 조달청_디지털서비스 전용몰 구축사업_초안.pdf""}]"
459,"[{""name"": ""식량원 계약서_이형균.jpg"", ""path"": ""approval_2025_attachments/apr16199203/식량원 계약서_이형균.jpg""}]"
460,"[{""name"": ""주차비.jpg"", ""path"": ""approval_2025_attachments/apr16190948/주차비.jpg""}, {""name"": ""톨비.pdf"", ""path"": ""approval_2025_attachments/apr16190948/톨비.pdf""}]"
461,"[{""name"": ""2021-A17호_용역계약서_정정남(20210608)_식량과학원.doc"", ""path"": ""approval_2025_attachments/apr16199199/2021-A17호_용역계약서_정정남(20210608)_식량과학원.doc""}]"
464,"[{""name"": ""회식비.jpg"", ""path"": ""approval_2025_attachments/apr16190983/회식비.jpg""}]"
466,"[{""name"": ""20210602_영수증.PNG"", ""path"": ""approval_2025_attachments/apr16208111/20210602_영수증.PNG""}, {""name"": ""20210625_영수증.PNG"", ""path"": ""approval_2025_attachments/apr16208111/20210625_영수증.PNG""}]"
468,"[{""name"": ""P210032GI_(ETRI)+PMS실버라이트 제거를 위한 시스템 개선(20210701_20211031)_20210630(V4.1).xlsx"", ""path"": ""approval_2025_attachments/apr16204396/P210032GI_(ETRI)+PMS실버라이트 제거를 위한 시스템 개선(20210701_20211031)_20210630(V4.1).xlsx""}, {""name"": ""(계약서) PMS 실버라이트 제거를 위한 시스템 개선.pdf"", ""path"": ""approval_2025_attachments/apr16204396/(계약서) PMS 실버라이트 제거를 위한 시스템 개선.pdf""}]"
474,"[{""name"": ""20210701144630776.pdf"", ""path"": ""approval_2025_attachments/apr16214055/20210701144630776.pdf""}, {""name"": ""20210701144638345.pdf"", ""path"": ""approval_2025_attachments/apr16214055/20210701144638345.pdf""}, {""name"": ""다우기술 전자구매시스템, WSx8Mox44.pdf"", ""path"": ""approval_2025_attachments/apr16214055/다우기술 전자구매시스템, WSx8Mox44.pdf""}]"
475,"[{""name"": ""(일반)발주서_서버(R440)_애니파이브_나비엔.pdf"", ""path"": ""approval_2025_attachments/apr16214097/(일반)발주서_서버(R440)_애니파이브_나비엔.pdf""}, {""name"": ""20210630101042249.pdf"", ""path"": ""approval_2025_attachments/apr16214097/20210630101042249.pdf""}]"
478,"[{""name"": ""20210701132320018.pdf"", ""path"": ""approval_2025_attachments/apr16223432/20210701132320018.pdf""}, {""name"": ""20210701104804786.pdf"", ""path"": ""approval_2025_attachments/apr16223432/20210701104804786.pdf""}]"
479,"[{""name"": ""20210702130132516.pdf"", ""path"": ""approval_2025_attachments/apr16223480/20210702130132516.pdf""}, {""name"": ""20210702130139957.pdf"", ""path"": ""approval_2025_attachments/apr16223480/20210702130139957.pdf""}, {""name"": ""20210702144123486.pdf"", ""path"": ""approval_2025_attachments/apr16223480/20210702144123486.pdf""}]"
